census_tract,zip_code,city,county
6075023200,94124,San Francisco,San Francisco
6019005100,93726,Fresno,Fresno 
6037221810,90007,Los Angeles,Los Angeles
6037601211,90301,Inglewood,Los Angeles
6037123420,91606,North Hollywood,Los Angeles
6037433601,91770,Rosemead,Los Angeles
6001406000,94606,Oakland,Alameda 
6059086702,92801,Anaheim,Orange 
6025011300,92243,El Centro,Imperial 
6037203200,90033,Los Angeles,Los Angeles
6037104404,91331,Pacoima,Los Angeles
6047002402,93620,Dos Palos,Merced 
6071002704,92377,Rialto,San Bernardino
6031001601,93239,Kettleman City,Kings 
6013382000,94804,Richmond,Contra Costa
6059074405,92701,Santa Ana,Orange 
6029000200,93308,Bakersfield,Kern 
6037185310,90065,Los Angeles,Los Angeles
6065030501,92507,Riverside,Riverside 
6037218900,90018,Los Angeles,Los Angeles
6067004802,95828,Sacramento,Sacramento 
6037542800,90220,Compton,Los Angeles
6077001600,95205,Stockton,San Joaquin
6037207302,90013,Los Angeles,Los Angeles
6037237402,90047,Los Angeles,Los Angeles
6037501400,90601,Whittier,Los Angeles
6037502601,90660,Pico Rivera,Los Angeles
6085500100,95112,San Jose,Santa Clara
6071006204,92404,San Bernardino,San Bernardino
6037432500,91732,El Monte,Los Angeles
6065042511,92553,Moreno Valley,Riverside 
6037573100,90806,Long Beach,Los Angeles
6077005302,95376,Tracy,San Joaquin
6077003113,95207,Stockton,San Joaquin
6099001604,95351,Modesto,Stanislaus 
6037238320,90044,Los Angeles,Los Angeles
6071001305,91764,Ontario,San Bernardino
6019005408,93710,Fresno,Fresno 
6037576401,90813,Long Beach,Los Angeles
6037407801,91744,La Puente,Los Angeles
6037543905,90745,Carson,Los Angeles
6067004602,95824,Sacramento,Sacramento 
6013368002,94806,San Pablo,Contra Costa
6019003702,93705,Fresno,Fresno 
6099004000,95358,Modesto,Stanislaus 
6037543501,90745,Carson,Los Angeles
6065040203,92509,Riverside,Riverside 
6065042512,92553,Moreno Valley,Riverside 
6059086601,92801,Anaheim,Orange 
6019007003,93662,Selma,Fresno 
6037238310,90044,Los Angeles,Los Angeles
6071001002,91762,Ontario,San Bernardino
6073003502,92113,San Diego,San Diego
6037534804,90255,Huntington Park,Los Angeles
6037501803,90602,Whittier,Los Angeles
6065042506,92553,Moreno Valley,Riverside 
6029003112,93313,Bakersfield,Kern 
6071000207,91763,Montclair,San Bernardino
6037540800,90059,Los Angeles,Los Angeles
6037570100,90805,Long Beach,Los Angeles
6077002702,95215,Stockton,San Joaquin
6107000201,93647,Orosi,Tulare 
6047001003,95348,Merced,Merced 
6037208301,90026,Los Angeles,Los Angeles
6019004703,93705,Fresno,Fresno 
6037531604,90022,Los Angeles,Los Angeles
6037191710,90038,Los Angeles,Los Angeles
6099000909,95350,Modesto,Stanislaus 
6037533803,90201,Bell,Los Angeles
6037576402,90813,Long Beach,Los Angeles
6001402200,94607,Oakland,Alameda 
6073012502,91910,Chula Vista,San Diego
6037552602,90650,Norwalk,Los Angeles
6037213310,90006,Los Angeles,Los Angeles
6065041002,92503,Riverside,Riverside 
6037570304,90805,Long Beach,Los Angeles
6037551101,90242,Downey,Los Angeles
6037432202,91770,Rosemead,Los Angeles
6037236202,90008,Los Angeles,Los Angeles
6037404901,91706,Baldwin Park,Los Angeles
6037237500,90044,Los Angeles,Los Angeles
6065031401,92504,Riverside,Riverside 
6037232600,90037,Los Angeles,Los Angeles
6071001312,91764,Ontario,San Bernardino
6037573004,90806,Long Beach,Los Angeles
6037402600,91767,Pomona,Los Angeles
6037433307,91732,El Monte,Los Angeles
6099002602,95307,Ceres,Stanislaus 
6065042515,92553,Moreno Valley,Riverside 
6077001300,95204,Stockton,San Joaquin
6037104704,91331,Pacoima,Los Angeles
6019003900,93630,Kerman,Fresno 
6077004404,95240,Lodi,San Joaquin
6037224410,90007,Los Angeles,Los Angeles
6001409400,94603,Oakland,Alameda 
6037128210,91401,Van Nuys,Los Angeles
6037533203,90255,Huntington Park,Los Angeles
6037191610,90029,Los Angeles,Los Angeles
6099003603,95380,Turlock,Stanislaus 
6037405202,91706,Baldwin Park,Los Angeles
6075017902,94130,San Francisco,San Francisco
6047002202,93635,Los Banos,Merced 
6025011900,92231,Calexico,Imperial 
6037433402,91733,South El Monte,Los Angeles
6037234901,90043,Los Angeles,Los Angeles
6037533503,90255,Huntington Park,Los Angeles
6037554403,90706,Bellflower,Los Angeles
6037219700,90016,Los Angeles,Los Angeles
6037237710,90044,Los Angeles,Los Angeles
6037209300,90017,Los Angeles,Los Angeles
6071003609,92316,Bloomington,San Bernardino
6067004701,95823,Sacramento,Sacramento 
6065030101,92507,Riverside,Riverside 
6037572600,90810,Long Beach,Los Angeles
6037127803,91405,Van Nuys,Los Angeles
6037603702,90506,Torrance,Los Angeles
6013376000,94801,Richmond,Contra Costa
6037530301,90022,Los Angeles,Los Angeles
6037552301,90650,Norwalk,Los Angeles
6037109500,91340,San Fernando,Los Angeles
6037603200,90248,Gardena,Los Angeles
6037104701,91331,Pacoima,Los Angeles
6037232300,90037,Los Angeles,Los Angeles
6065042800,92570,Perris,Riverside 
6037500403,90660,Pico Rivera,Los Angeles
6071003505,92376,Rialto,San Bernardino
6059087803,90680,Stanton,Orange 
6065041703,92882,Corona,Riverside 
6031001300,93212,Corcoran,Kings 
6071009300,92311,Barstow,San Bernardino
6073016202,92020,El Cajon,San Diego
6037224700,90007,Los Angeles,Los Angeles
6073021900,91950,National City,San Diego
6037208801,90057,Los Angeles,Los Angeles
6037208502,90057,Los Angeles,Los Angeles
6037433802,91733,South El Monte,Los Angeles
6037433602,91770,Rosemead,Los Angeles
6037552100,90650,Norwalk,Los Angeles
6019002200,93728,Fresno,Fresno 
6067000500,95814,Sacramento,Sacramento 
6067009201,95829,Sacramento,Sacramento 
6037104821,91331,Pacoima,Los Angeles
6029004500,93249,Lost Hills,Kern 
6037405002,91706,Baldwin Park,Los Angeles
6029003202,93307,Bakersfield,Kern 
6037213202,90006,Los Angeles,Los Angeles
6037576200,90802,Long Beach,Los Angeles
6037221500,90018,Los Angeles,Los Angeles
6037402502,91766,Pomona,Los Angeles
6085504318,95131,San Jose,Santa Clara
6037534404,90201,Bell,Los Angeles
6013310000,94565,Pittsburg,Contra Costa
6037236203,90016,Los Angeles,Los Angeles
6067005502,95815,Sacramento,Sacramento 
6037191820,90038,Los Angeles,Los Angeles
6037408140,91744,La Puente,Los Angeles
6019004802,93705,Fresno,Fresno 
6037553901,90723,Paramount,Los Angeles
6067002100,95818,Sacramento,Sacramento 
6037552200,90650,Norwalk,Los Angeles
6025010400,92227,Brawley,Imperial 
6019003500,93704,Fresno,Fresno 
6037535501,90280,South Gate,Los Angeles
6037231220,90037,Los Angeles,Los Angeles
6037543802,90745,Carson,Los Angeles
6037237401,90044,Los Angeles,Los Angeles
6071001702,91762,Ontario,San Bernardino
6037572700,90810,Long Beach,Los Angeles
6037407302,91744,La Puente,Los Angeles
6037121221,91352,Sun Valley,Los Angeles
6107000502,93618,Dinuba,Tulare 
6071001706,91762,Ontario,San Bernardino
6107000401,93618,Dinuba,Tulare 
6065040503,91752,Mira Loma,Riverside 
6071003102,92335,Fontana,San Bernardino
6013311000,94565,Pittsburg,Contra Costa
6047001901,95340,Merced,Merced 
6047001700,95341,Merced,Merced 
6075023400,94124,San Francisco,San Francisco
6065041408,92505,Riverside,Riverside 
6059011602,92831,Fullerton,Orange 
6019008200,93608,Cantua Creek,Fresno 
6071004301,92410,San Bernardino,San Bernardino
6037221302,90019,Los Angeles,Los Angeles
6095250701,94590,Vallejo,Solano 
6037120400,91402,Panorama City,Los Angeles
6067002000,95818,Sacramento,Sacramento 
6029004301,93280,Wasco,Kern 
6081611900,94303,Palo Alto,San Mateo
6037302201,91205,Glendale,Los Angeles
6037408202,91745,Hacienda Heights,Los Angeles
6037234700,90043,Los Angeles,Los Angeles
6037533502,90255,Huntington Park,Los Angeles
6025011100,92243,El Centro,Imperial 
6037530302,90022,Los Angeles,Los Angeles
6037191410,90029,Los Angeles,Los Angeles
6037121600,91605,North Hollywood,Los Angeles
6071006302,92404,San Bernardino,San Bernardino
6073004700,92102,San Diego,San Diego
6037603400,90249,Gardena,Los Angeles
6001408900,94621,Oakland,Alameda 
6037504101,90638,La Mirada,Los Angeles
6025012100,92231,Calexico,Imperial 
6037551900,90650,Norwalk,Los Angeles
6059110606,90621,Buena Park,Orange 
6019007500,93609,Caruthers,Fresno 
6037213401,90006,Los Angeles,Los Angeles
6037603900,90260,Lawndale,Los Angeles
6037238000,90047,Los Angeles,Los Angeles
6037532200,90640,Montebello,Los Angeles
6115040400,95961,Olivehurst,Yuba 
6019006604,93654,Reedley,Fresno 
6037241110,90061,Los Angeles,Los Angeles
6037195804,90026,Los Angeles,Los Angeles
6077003313,95207,Stockton,San Joaquin
6029000101,93308,Bakersfield,Kern 
6059074300,92707,Santa Ana,Orange 
6037221304,90019,Los Angeles,Los Angeles
6037532101,90640,Montebello,Los Angeles
6037237600,90044,Los Angeles,Los Angeles
6039000800,93637,Madera,Madera 
6059089004,92703,Santa Ana,Orange 
6073011602,91950,National City,San Diego
6065042513,92553,Moreno Valley,Riverside 
6037601302,90302,Inglewood,Los Angeles
6071006700,92324,Colton,San Bernardino
6037294421,90710,Harbor City,Los Angeles
6077002504,95206,Stockton,San Joaquin
6037104610,91331,Pacoima,Los Angeles
6037481500,91801,Alhambra,Los Angeles
6037190401,90027,Los Angeles,Los Angeles
6037218702,90018,Los Angeles,Los Angeles
6037406702,91790,West Covina,Los Angeles
6019007300,93662,Selma,Fresno 
6001401800,94607,Oakland,Alameda 
6037208903,90057,Los Angeles,Los Angeles
6029003121,93307,Bakersfield,Kern 
6019007002,93662,Selma,Fresno 
6037294510,90744,Wilmington,Los Angeles
6037222600,90007,Los Angeles,Los Angeles
6037127804,91405,Van Nuys,Los Angeles
6037270300,90034,Los Angeles,Los Angeles
6031000800,93230,Hanford,Kings 
6037128601,91401,Van Nuys,Los Angeles
6073003602,92113,San Diego,San Diego
6065040402,92509,Riverside,Riverside 
6071003200,92335,Fontana,San Bernardino
6071002502,92335,Fontana,San Bernardino
6077003405,95210,Stockton,San Joaquin
6037500402,90660,Pico Rivera,Los Angeles
6029005003,93215,Delano,Kern 
6037542700,90220,Compton,Los Angeles
6037127910,91405,Van Nuys,Los Angeles
6077004502,95240,Lodi,San Joaquin
6037203720,90033,Los Angeles,Los Angeles
6107003300,93267,Strathmore,Tulare 
6031001003,93230,Hanford,Kings 
6037221601,90007,Los Angeles,Los Angeles
6085512603,95020,Gilroy,Santa Clara
6019002904,93727,Fresno,Fresno 
6037221820,90007,Los Angeles,Los Angeles
6037530400,91754,Monterey Park,Los Angeles
6037602403,90250,Hawthorne,Los Angeles
6099003300,95363,Patterson,Stanislaus 
6037119001,91331,Pacoima,Los Angeles
6037213320,90006,Los Angeles,Los Angeles
6071007109,92313,Grand Terrace,San Bernardino
6037297120,90731,San Pedro,Los Angeles
6107003100,93274,Tulare,Tulare 
6001406100,94601,Oakland,Alameda 
6037231300,90062,Los Angeles,Los Angeles
6071004001,92316,Bloomington,San Bernardino
6099000302,95367,Riverbank,Stanislaus 
6037190700,90028,Los Angeles,Los Angeles
6037576901,90804,Long Beach,Los Angeles
6037123901,91606,North Hollywood,Los Angeles
6037241201,90044,Los Angeles,Los Angeles
6075023102,94124,San Francisco,San Francisco
6071002301,92336,Fontana,San Bernardino
6059087403,92805,Anaheim,Orange 
6037602505,90250,Hawthorne,Los Angeles
6065940400,92236,Coachella,Riverside 
6037404402,91702,Azusa,Los Angeles
6085503601,95133,San Jose,Santa Clara
6037530004,90640,Montebello,Los Angeles
6029000300,93308,Bakersfield,Kern 
6071002206,91761,Ontario,San Bernardino
6025011600,92243,El Centro,Imperial 
6037551102,90242,Downey,Los Angeles
6029001300,93305,Bakersfield,Kern 
6059074403,92705,Santa Ana,Orange 
6037218800,90018,Los Angeles,Los Angeles
6037430101,91010,Duarte,Los Angeles
6071003506,92376,Rialto,San Bernardino
6037542501,90220,Compton,Los Angeles
6007001300,95928,Chico,Butte 
6077005114,95337,Manteca,San Joaquin
6037216900,90019,Los Angeles,Los Angeles
6039001000,93637,Madera,Madera 
6099003904,95380,Turlock,Stanislaus 
6037535605,90280,South Gate,Los Angeles
6037404401,91702,Azusa,Los Angeles
6001401400,94608,Emeryville,Alameda 
6037231800,90037,Los Angeles,Los Angeles
6071005200,92404,San Bernardino,San Bernardino
6029004000,93263,Shafter,Kern 
6071006402,92410,San Bernardino,San Bernardino
